,0.3,0.5,0.7,1,2,3,5,7,10,12.58925412,15.84893192,19.95262315,25.11886432,31.6227766,39.81071706,50.11872336,63.09573445,79.43282347,100,125.8925412,158.4893192,199.5262315,251.1886432,316.227766,398.1071706,501.1872336,630.9573445,794.3282347,1000,1258.925412,1584.893192,1995.262315,2511.886432,3162.27766,3981.071706,5011.872336,6309.573445,7943.282347,10000,12589.25412,15848.93192,19952.62315,25118.86432,31622.7766,39810.71706,50118.72336,63095.73445,79432.82347,100000,125892.5412,158489.3192,199526.2315,251188.6432,316227.766,398107.1706,501187.2336,630957.3445,794328.2347,1000000
0.54,43898.4,26919.36,20241.936,15450.24,11370.996,10233.6,9500.4,9547.2,9434.88,332508.2301,418087.4132,525980.9391,663299.9722,833722.7008,1050735.816,1322921.756,1663767.213,2097793.443,5332483.314,5693364.075,6466197.466,8073758.535,9375988.546,11585308.53,14105010.29,13469117.96,15968257.95,20476324.94,19710087.43,27669794.04,34489996.26,36010002.12,34459357.05,47847653.48,72708855.98,75061597.05,76098418.59,98474594.22,141276751.4,162257285.2,179111231.3,249974375.4,224484877.1,326133672.8,377896454.6,371767717.8,457568533.5,579245387,431428571.4,582324468.5,756215076.3,579435174.4,1053862382,1148060387,1749666685,1048986456,1320595704,3155254899,2043968857
0.718,58249.8,35719.92,26859.492,20501.28,15088.437,13579.2,12606.3,12668.4,12519.36,441270.2703,554842.0434,698027.0869,880262.5968,1106429.881,1394427.071,1755643.885,2207978.454,2783972.834,7076733.314,7555658.484,8581284.114,10714676.8,12442865.13,15374852.54,18718744.77,17874853.4,21191459.35,27174111.35,26157238.29,36720556.56,45771641.31,47788837.11,45730978.04,63498573.36,96491851.17,99614169.67,100990137.3,130685538.7,187488245.7,215331495.4,237698342.4,331740756.8,297913654.4,432811689.6,501506016.4,493372564.2,607238765.6,768715953.3,574285714.3,772802255.5,1003572345,768967876.6,1398579753,1523589804,2321981004,1392109833,1752562442,4187338511,2712552000
0.954,77666.4,47626.56,35812.656,27335.04,20117.916,18105.6,16808.4,16891.2,16692.48,587952.7297,739276.8467,930057.9685,1172870.305,1474217.759,1857947.97,2339236.709,2941931.616,3709392.037,7325176.286,8110107.973,8648601.275,10921924.57,12703553.35,15670021.01,19965694.04,21791253.77,21456911.07,29283302.52,30987276.86,40729267.82,50105903.39,53139475.11,55203000.34,79493889.67,107633036.2,120374081.3,117851816,162276812.1,209902894.3,260434880.5,248021205.3,377340021.4,341303181.5,486860373.7,588342043.6,519390875.2,700085671.9,917031894,665714285.7,881092932.2,1048569274,1115622069,1345800139,1764945948,2260704689,1323707226,1666448663,3878968488,3381844000
1.27,103095.3924,63479.2158,47821.5738,37474.55712,27614.02644,24821.5968,24036.012,24504.48,24518.8944,774944.1555,975660.2402,1228129.527,1546121.306,1945224.823,2450399.27,3084924.036,3878148.753,4889103.592,6155235.543,7434137.187,6766271.074,8815786.038,10297376.06,12643456.38,18039965.62,25354299.84,17005125.28,27080271.71,34415515.43,40048402.48,47944141.05,52518208.16,63233227.1,96278917.96,107047596.8,138118408,127547113.9,194188980.3,210285111.4,299243131.1,212644563.6,389786446,357316190.8,492311068.5,642637047.2,455062849.7,741456954.1,1030405233,711428571.4,914180908.8,902008540.5,1622019812,912670537.9,1885394393,1593828315,861136898.3,1084107123,2284214982,4071132857
1.68,143188.045,88165.5775,66418.8525,52047.996,38352.8145,34474.44,33383.35,34034,34054.02,1031657.533,1298864.218,1634968.234,2058300.176,2589613.491,3262135.532,4106857.374,5385698.225,6704263.574,8194261.571,9896821.309,9007713.168,11736164.93,13708556.03,16831815.83,24016009.29,33753341.51,22638361.47,36051071.03,45816237.43,53315113.01,63826450.08,69915754.02,84180307.36,128172943.9,142508936.2,183872469.4,169799259.3,258517377,279945617.1,398372493.1,283086679.9,518909839.9,475683240.2,655397453.6,855521481.5,605810153.1,987077159.5,1371744511,948571428.6,1217018939,1200814250,2159341270,1215008150,2509963115,2121810898,1146403078,1443235965,3040900002,5419764571
2.24,171825.654,105798.693,79702.623,62457.5952,46023.3774,41369.328,40060.02,40840.8,40864.824,1191674.132,1687347.066,2088044.761,3135914.379,3882985.913,6396978.998,6462873.925,7322360.219,9054962.742,9228702.314,11074779.3,15196306.78,15935389.86,24526010.82,26227020.03,29870794.79,34308995.8,47298670.44,50888008.28,49577189.43,68306419.34,80881100.89,86580699.7,135415726.4,151847136.8,204695558.1,252853445.3,273610659.6,314215279.6,346030180,476256957.8,409802044.6,644785978,806945002.1,888919628.2,1096266418,903541661.6,1258440238,1716995455,1014285714,1576236360,1519779982,1761024777,2763390709,2928916748,2820420054,3800827994,4784958941,2643570891,12093825714
2.98,317506.434,155241.8784,118132.2216,92638.45056,69029.79552,62017.1904,60524.856,62107.392,62487.3312,1766227.42,2233112.36,2829535.766,4101006.22,5199662.537,7867388.6,8544121.777,10689302.92,12209631.2,12776859.46,13557092.15,19587400.98,22709319.91,28950672.72,34071570.9,38422880.91,49394202.97,64727045.09,72589506.55,70462301.43,98062647.34,104166972.7,125426255.9,173007920.4,225634354,254517575.1,311769712.6,379246888.5,425695871.4,479113365.7,561737802.6,583402777.5,810236195,1007253693,1145744718,1442737982,1243356470,1888835977,2372105889,1677142857,2308551719,2866561717,2918699906,3155728710,3293994114,4509983589,4592828834,5782028923,6796419897,14221624857
3.96,293858.985,178398.28,137472.0585,106734.17,81505.221,73162.86,72681.975,75669.72,77053.41,2428642.253,3071920.786,3434086.195,4890973.72,6407798.701,9128779.631,11871348.89,14652287.83,15595206.45,17505398.29,19016718.85,26928137.39,33234051.9,36815857.03,42627975.08,45884268.96,68503580.91,80485625.94,94830037.16,90863044,132373549.8,155795052,178676457.7,203107551.9,294575462.9,319394111.6,384655022.6,501231325,550270381.6,604770271.4,735915146.7,808952022.6,1142495079,1243575066,1330984878,1792576065,1695146617,2378555583,2729912168,2554285714,2784694138,4236928157,4455212981,4077655047,3980871270,5188905322,7100817867,8939400044,10612647121,14559846857
5.26,444830.085,270613.625,208666.8165,162773.478,125682.774,112752.46,114243.325,120802.68,125831.79,2881596.221,3867232.68,4555520.174,6030939.222,8342976.546,10250197.95,16041687.92,17981232.74,20868047.22,22699619,26247034.03,30558824.91,38300067.09,49620876.48,52941528.47,59394097.91,80876831.87,101692641.1,122936573.6,135306202.6,168267290.6,215586052.4,231279508.8,305243475.8,326075423,408066998,492660566.2,579202858.4,746831835.8,858044408.6,930217738,1135205253,1585437457,1521590186,1607239047,2183819901,2501223641,2564539448,3273319043,4657142857,3739260007,5042228553,5910219875,5912378162,6052061131,6971229306,7271212792,9153914545,14163856489,16263624286
6.98,594190.17,361477.25,278730.633,224065.62,174773.928,159955.76,166210.6,179141.92,184974.3,3562144.785,4991784.197,6621457.5,7710312.827,10217044.02,13339539.7,19558464.83,23431413.72,26589358.44,28939091.71,31862380.55,46239590.36,47405763.04,66637865.69,78247844.77,86362008.39,109117419.4,125611135.3,154259532.7,148585763.4,215344998,259725974.3,295840105.3,374829445.3,464043075.6,507099811.4,600537342,773301090.3,866317243.1,1108155951,1182280143,1507057394,2001265454,1951689472,2271657255,2898043120,3686734304,3493247471,4529293681,4514285714,4166668742,6767014242,7056832757,8348492103,9147236976,11791389453,10995121147,13842037397,16300069284,23828876286
